,y
3995,1
26372,0
28535,0
8981,1
6286,1
27358,0
50529,0
30824,0
25157,1
41256,0
11110,1
25035,1
43211,0
46293,0
45771,0
584,1
4187,1
48977,0
7497,1
37989,0
21074,1
1182,1
41416,0
33016,0
27460,0
35177,0
21253,1
19145,1
46266,0
12130,1
14800,1
30007,0
36746,0
11992,1
18201,1
15599,1
22935,1
28361,0
41370,0
48900,0
10481,1
22793,1
17027,1
48624,0
21061,1
47953,0
13885,1
43096,0
4841,1
38156,0
7539,1
2040,1
36833,0
42921,0
18344,1
3568,1
45380,0
16758,1
35530,0
1112,1
37825,0
22202,1
20731,1
23971,1
16173,1
35124,0
5112,1
31977,0
7605,1
20875,1
27836,0
2340,1
48166,0
34493,0
6205,1
44539,0
38600,0
16772,1
44835,0
38994,0
82,1
48476,0
26410,0
42556,0
38708,0
27052,0
16226,1
29716,0
15595,1
9389,1
40741,0
9849,1
43995,0
17409,1
45237,0
11624,1
16790,1
27,1
21324,1
42886,0
12902,1
15271,1
18301,1
18699,1
12572,1
16171,1
25337,1
45060,0
43314,0
48647,0
2029,1
7357,1
27336,0
8370,1
18812,1
33341,0
6118,1
46949,0
2502,1
8625,1
44790,0
40318,0
45607,0
10823,1
39666,0
32961,0
25403,1
4788,1
9073,1
29169,0
50400,0
39340,0
5624,1
4608,1
3939,1
49887,0
34410,0
13569,1
13694,1
50371,0
30457,0
31671,0
29787,0
4626,1
32388,0
31205,0
18758,1
9203,1
33573,0
25415,1
15379,1
17872,1
33148,0
6508,1
43498,0
37275,0
41901,0
30490,0
9241,1
47319,0
15821,1
45628,0
39293,0
30462,0
33307,0
36256,0
33946,0
18407,1
13797,1
10060,1
13341,1
27263,0
29331,0
21832,1
39144,0
38976,0
10984,1
47791,0
20176,1
19556,1
2975,1
9136,1
24352,1
44646,0
38900,0
18345,1
22604,1
48906,0
43900,0
9753,1
10527,1
48448,0
29285,0
17720,1
4379,1
26427,0
21469,1
5105,1
23227,1
14012,1
41166,0
15004,1
31308,0
19836,1
28332,0
13502,1
48642,0
19031,1
44884,0
9668,1
25183,1
12830,1
12768,1
42693,0
23268,1
27440,0
16567,1
8819,1
2125,1
13430,1
4405,1
43101,0
42460,0
15351,1
35151,0
15833,1
43542,0
36675,0
17040,1
28193,0
43725,0
29662,0
40383,0
997,1
46026,0
50847,0
34377,0
47634,0
37398,0
19287,1
30878,0
9933,1
20807,1
32278,0
10411,1
9819,1
19575,1
24943,1
23027,1
8239,1
35775,0
28971,0
35664,0
44501,0
5222,1
6961,1
35483,0
32053,0
28205,0
19731,1
599,1
32772,0
49576,0
43424,0
44796,0
3396,1
29009,0
25896,0
44554,0
19482,1
4263,1
34819,0
43715,0
28413,0
7719,1
29847,0
49649,0
10115,1
6452,1
46364,0
38944,0
49862,0
1292,1
43128,0
22334,1
25892,0
32154,0
19535,1
12854,1
15931,1
21311,1
46448,0
43048,0
6219,1
21890,1
3166,1
50276,0
12467,1
5084,1
26677,0
28002,0
26126,0
2428,1
43784,0
23655,1
48868,0
17895,1
32009,0
26640,0
19193,1
29076,0
40794,0
13697,1
1746,1
17812,1
45426,0
38522,0
16268,1
15127,1
13266,1
2898,1
2734,1
50440,0
5929,1
44880,0
16763,1
10692,1
51039,0
9049,1
41351,0
6203,1
37476,0
3251,1
20849,1
48531,0
26941,0
7625,1
37342,0
41302,0
39948,0
13970,1
32463,0
14756,1
6954,1
4918,1
12496,1
11795,1
38136,0
15882,1
30646,0
21848,1
5667,1
37210,0
15750,1
27639,0
10431,1
3798,1
46048,0
33374,0
408,1
9027,1
5528,1
4291,1
33127,0
8994,1
35049,0
41909,0
35571,0
31083,0
49139,0
18989,1
2199,1
34736,0
37535,0
42388,0
40174,0
35729,0
43013,0
32084,0
31483,0
10400,1
11179,1
1675,1
9661,1
28467,0
44285,0
40796,0
25032,1
38750,0
24043,1
27548,0
12047,1
1739,1
48606,0
17902,1
16005,1
45421,0
34840,0
45958,0
34697,0
3731,1
1558,1
27272,0
7281,1
22000,1
46244,0
20721,1
27975,0
12165,1
22544,1
27799,0
7098,1
36487,0
11206,1
46057,0
31514,0
31777,0
50222,0
16438,1
3591,1
20910,1
46733,0
6943,1
33138,0
45944,0
18727,1
29573,0
371,1
35122,0
24690,1
40354,0
8028,1
10813,1
39377,0
38349,0
1619,1
21719,1
23054,1
46305,0
31285,0
20135,1
6446,1
15895,1
41360,0
16979,1
33811,0
4627,1
21502,1
2739,1
18881,1
44316,0
35715,0
9204,1
38036,0
13942,1
1414,1
11778,1
46225,0
1151,1
43689,0
25803,0
17740,1
44418,0
36396,0
21063,1
8332,1
28559,0
15666,1
25960,0
28285,0
15123,1
31518,0
5140,1
23751,1
45817,0
3458,1
7396,1
14885,1
26046,0
20649,1
47712,0
28016,0
37219,0
50992,0
46688,0
19268,1
47132,0
38482,0
21327,1
47667,0
26328,0
4294,1
42113,0
23604,1
48655,0
44334,0
7088,1
33093,0
499,1
40803,0
23459,1
25718,0
36567,0
37167,0
25365,1
28300,0
33110,0
27214,0
9223,1
26567,0
39952,0
5959,1
32621,0
11981,1
19176,1
37625,0
16022,1
42900,0
26388,0
40245,0
26623,0
3840,1
5711,1
21729,1
3810,1
21085,1
10468,1
34290,0
41585,0
28612,0
19586,1
12815,1
22370,1
2808,1
16052,1
45008,0
21182,1
30254,0
26298,0
18153,1
13997,1
30244,0
7296,1
15181,1
11052,1
42616,0
42312,0
28080,0
7869,1
12941,1
22901,1
41295,0
38420,0
5184,1
15322,1
7057,1
16382,1
44382,0
19152,1
33528,0
6425,1
44603,0
21066,1
40027,0
9733,1
11363,1
12431,1
22100,1
15887,1
14774,1
27402,0
48410,0
34110,0
40380,0
47741,0
13829,1
44857,0
173,1
3476,1
1244,1
47948,0
45132,0
27815,0
5873,1
18316,1
37067,0
4136,1
29287,0
45600,0
50793,0
45936,0
5459,1
26110,0
31370,0
19701,1
48373,0
4688,1
24525,1
10216,1
13356,1
32809,0
3273,1
35735,0
47263,0
17073,1
18617,1
42913,0
44672,0
33504,0
33236,0
38008,0
30817,0
6069,1
18813,1
31041,0
21748,1
21602,1
15549,1
18598,1
30578,0
49650,0
22914,1
37994,0
37150,0
14674,1
10725,1
33489,0
29981,0
25970,0
15165,1
7265,1
36385,0
29556,0
48492,0
16379,1
4820,1
20373,1
3934,1
48730,0
37531,0
37479,0
8258,1
8937,1
47443,0
31442,0
40341,0
28547,0
23366,1
42958,0
31066,0
25369,1
10502,1
22641,1
4410,1
41598,0
6384,1
40022,0
3034,1
32359,0
19373,1
20826,1
2499,1
48319,0
16116,1
35244,0
29290,0
17621,1
36533,0
9163,1
80,1
20725,1
3538,1
42161,0
1777,1
12636,1
1194,1
9634,1
39978,0
10716,1
6706,1
45399,0
1741,1
1468,1
33345,0
19857,1
11954,1
12976,1
3222,1
48107,0
15173,1
40837,0
22342,1
31892,0
49636,0
23860,1
12147,1
26886,0
14355,1
29367,0
12776,1
29860,0
15575,1
18391,1
42163,0
46723,0
9754,1
50305,0
16586,1
2381,1
15866,1
32435,0
19128,1
24479,1
37444,0
5572,1
27890,0
32458,0
22332,1
19062,1
21863,1
39173,0
15459,1
47564,0
39970,0
47927,0
32126,0
31340,0
30736,0
19815,1
31362,0
49767,0
46589,0
43267,0
2722,1
789,1
29781,0
44617,0
44244,0
13890,1
25320,1
44140,0
37941,0
44789,0
19058,1
29868,0
43673,0
4370,1
15964,1
22307,1
33605,0
50870,0
40401,0
50936,0
37141,0
414,1
48521,0
6865,1
496,1
49288,0
31391,0
18230,1
31263,0
27446,0
14151,1
41939,0
11857,1
37031,0
33896,0
2763,1
30518,0
8438,1
19327,1
42328,0
12745,1
425,1
50054,0
29517,0
15529,1
14044,1
34162,0
32472,0
47799,0
5173,1
27389,0
33642,0
35282,0
31497,0
50127,0
31862,0
11894,1
11963,1
5335,1
28641,0
9844,1
26801,0
24700,1
1344,1
13948,1
36114,0
17607,1
30340,0
34494,0
11907,1
11218,1
49446,0
41161,0
28932,0
46470,0
32138,0
41521,0
15319,1
10372,1
17456,1
17333,1
27477,0
47310,0
38656,0
35119,0
43279,0
36990,0
9592,1
18470,1
5821,1
12662,1
8778,1
22353,1
7521,1
48105,0
26612,0
42679,0
7780,1
37376,0
44563,0
4021,1
661,1
14747,1
31550,0
13107,1
39588,0
46030,0
6145,1
16483,1
36376,0
8596,1
44926,0
17419,1
6493,1
7483,1
45938,0
25124,1
28220,0
38913,0
393,1
8898,1
17671,1
9558,1
50624,0
39982,0
113,1
30566,0
3783,1
4061,1
42055,0
48800,0
24023,1
14398,1
16211,1
49627,0
32016,0
33021,0
13699,1
45063,0
49159,0
45368,0
42962,0
3938,1
47032,0
39290,0
12828,1
37711,0
47422,0
9842,1
19528,1
27117,0
50019,0
1001,1
14873,1
7956,1
1935,1
34918,0
2740,1
44685,0
3502,1
48614,0
20601,1
48600,0
28944,0
14832,1
3445,1
47316,0
50658,0
11717,1
14741,1
4905,1
18116,1
32500,0
6892,1
42685,0
12182,1
36871,0
20773,1
33125,0
12183,1
7482,1
41063,0
14502,1
25848,0
34106,0
8394,1
17010,1
5382,1
36551,0
2422,1
4484,1
19640,1
11949,1
6315,1
30404,0
35352,0
17861,1
37958,0
42397,0
43238,0
40159,0
34038,0
12874,1
23746,1
7290,1
47736,0
17890,1
23639,1
1728,1
15918,1
24188,1
44188,0
40205,0
36164,0
39870,0
43980,0
22728,1
37315,0
17094,1
31033,0
16544,1
38681,0
46099,0
47877,0
23014,1
2862,1
21633,1
32319,0
7702,1
4393,1
14427,1
10991,1
30623,0
39486,0
44748,0
12609,1
8022,1
30185,0
13847,1
47219,0
23002,1
17535,1
40835,0
49468,0
25402,1
3769,1
21168,1
28906,0
22155,1
24195,1
10597,1
33784,0
16223,1
20542,1
15055,1
36815,0
42478,0
19937,1
36040,0
34855,0
50630,0
21566,1
16587,1
44095,0
363,1
30310,0
12146,1
18416,1
44272,0
19354,1
47836,0
32270,0
40745,0
17829,1
10736,1
50117,0
41212,0
41286,0
436,1
9805,1
44588,0
16492,1
19887,1
19763,1
27646,0
14250,1
47690,0
18927,1
20958,1
25069,1
28031,0
27439,0
39108,0
44683,0
1797,1
536,1
20479,1
2030,1
40181,0
11567,1
30300,0
51014,0
817,1
34074,0
15212,1
30600,0
36502,0
41798,0
5486,1
5906,1
25349,1
24691,1
4508,1
8823,1
33168,0
27766,0
7182,1
13681,1
6895,1
46243,0
12077,1
4942,1
3152,1
45517,0
26949,0
10696,1
14232,1
4019,1
27592,0
25968,0
35680,0
808,1
29948,0
33368,0
15799,1
39925,0
18475,1
17630,1
21129,1
42490,0
39601,0
25085,1
25873,0
5853,1
2671,1
21068,1
4325,1
13494,1
36798,0
10549,1
50880,0
9189,1
14646,1
44243,0
16016,1
31383,0
40641,0
43050,0
38072,0
49738,0
37879,0
11804,1
31714,0
7564,1
49986,0
24639,1
48853,0
39643,0
11158,1
30839,0
44792,0
36875,0
9491,1
3515,1
416,1
50295,0
24757,1
8446,1
2223,1
17880,1
36913,0
40669,0
28087,0
31503,0
44330,0
3004,1
34367,0
15524,1
9803,1
48634,0
40288,0
17467,1
12643,1
8956,1
39958,0
20792,1
26983,0
21204,1
3926,1
21567,1
2006,1
48779,0
39993,0
620,1
23509,1
49391,0
6178,1
13103,1
10160,1
14970,1
10492,1
17280,1
10691,1
34577,0
33757,0
50347,0
12408,1
25559,0
20315,1
35900,0
40243,0
37753,0
17940,1
18561,1
7769,1
7628,1
2380,1
20523,1
37238,0
24484,1
9340,1
12495,1
13178,1
9037,1
41423,0
11829,1
39356,0
29710,0
44298,0
8521,1
43840,0
18885,1
47328,0
30348,0
33535,0
4686,1
46693,0
24712,1
5277,1
14334,1
25628,0
23171,1
13818,1
28832,0
51,1
38498,0
49931,0
48967,0
732,1
13219,1
15815,1
8952,1
1119,1
27576,0
21171,1
2116,1
32561,0
10395,1
46644,0
3113,1
14801,1
42529,0
43254,0
23134,1
34639,0
22573,1
39287,0
3495,1
2880,1
4796,1
47075,0
3029,1
48995,0
30860,0
37778,0
41547,0
14122,1
39550,0
45652,0
17039,1
49457,0
36759,0
33563,0
31896,0
48960,0
24582,1
38099,0
48528,0
36810,0
4241,1
33313,0
19687,1
20291,1
34019,0
20488,1
26550,0
11765,1
47866,0
31279,0
9817,1
40613,0
18802,1
44106,0
25491,1
41272,0
39256,0
30125,0
26281,0
48883,0
31120,0
29271,0
3688,1
29340,0
37340,0
1756,1
7899,1
36248,0
31473,0
25686,0
22850,1
29035,0
517,1
17245,1
13916,1
41340,0
32177,0
20988,1
12035,1
12767,1
42833,0
42518,0
11475,1
28957,0
30024,0
17320,1
32721,0
14950,1
23321,1
20714,1
29707,0
46771,0
19686,1
26900,0
8468,1
24066,1
8747,1
24784,1
7087,1
35836,0
27144,0
36789,0
27545,0
24688,1
37850,0
32740,0
48703,0
23303,1
19805,1
10505,1
29522,0
30209,0
38877,0
39121,0
14208,1
31933,0
5306,1
1926,1
39740,0
48372,0
47920,0
43927,0
34910,0
49626,0
45672,0
8133,1
21330,1
6959,1
34707,0
11350,1
18275,1
37907,0
44302,0
17399,1
11932,1
37575,0
37685,0
40929,0
38246,0
4350,1
45617,0
20688,1
14831,1
44704,0
8584,1
37780,0
11035,1
16036,1
5103,1
7643,1
13554,1
39202,0
25691,0
14379,1
31695,0
4165,1
13707,1
9262,1
36005,0
32303,0
5576,1
41296,0
40302,0
47440,0
28912,0
11626,1
27587,0
50622,0
45373,0
6086,1
22478,1
26678,0
18579,1
12965,1
6417,1
36659,0
35688,0
9667,1
43027,0
29419,0
14594,1
36403,0
45439,0
15550,1
48082,0
4579,1
27367,0
50025,0
14418,1
23078,1
35767,0
17132,1
17858,1
32331,0
41535,0
44300,0
41590,0
1811,1
47668,0
472,1
5850,1
31458,0
48519,0
40060,0
43816,0
36654,0
47382,0
13388,1
2726,1
28873,0
34951,0
38249,0
1560,1
38680,0
31718,0
33779,0
17554,1
7548,1
37038,0
48026,0
10368,1
3668,1
38550,0
27468,0
11220,1
31666,0
46654,0
44687,0
47166,0
42409,0
24125,1
44718,0
9944,1
29841,0
3806,1
38459,0
49385,0
34810,0
28620,0
29108,0
16101,1
31907,0
20540,1
17107,1
7233,1
42302,0
29444,0
34616,0
22819,1
20878,1
22119,1
21873,1
35377,0
2082,1
6637,1
31399,0
17977,1
42391,0
37676,0
30996,0
49371,0
8117,1
13808,1
15141,1
41712,0
50891,0
22356,1
7527,1
35221,0
15867,1
38112,0
23098,1
12025,1
2195,1
7373,1
13288,1
31116,0
44269,0
383,1
19497,1
19695,1
46255,0
48258,0
18366,1
8029,1
9840,1
11115,1
33014,0
40053,0
46466,0
18685,1
7223,1
24886,1
3684,1
35,1
3917,1
48980,0
25611,0
15988,1
26749,0
257,1
24089,1
7462,1
20483,1
47617,0
45187,0
42920,0
31199,0
46010,0
48477,0
13787,1
27607,0
20439,1
9981,1
50635,0
26178,0
13754,1
46006,0
49604,0
31553,0
21428,1
21031,1
9412,1
29004,0
21867,1
42430,0
24537,1
34627,0
13157,1
4435,1
42005,0
17954,1
46060,0
28088,0
44070,0
33239,0
26412,0
41237,0
17908,1
48518,0
33685,0
30224,0
49097,0
34658,0
31978,0
9652,1
18084,1
41074,0
11547,1
47852,0
34805,0
45316,0
19187,1
41191,0
26087,0
20316,1
33703,0
37241,0
10547,1
38012,0
34124,0
24164,1
34257,0
36255,0
35535,0
37441,0
37401,0
39048,0
39247,0
19771,1
18907,1
48992,0
20741,1
21916,1
31507,0
2612,1
13724,1
7264,1
34322,0
16798,1
2676,1
24516,1
24422,1
17151,1
26081,0
43782,0
48879,0
1933,1
38059,0
31984,0
48710,0
31644,0
17694,1
18593,1
29498,0
28994,0
39400,0
45726,0
47897,0
48361,0
29434,0
23666,1
34004,0
35335,0
47339,0
18891,1
33565,0
19500,1
37455,0
34336,0
9708,1
48770,0
29297,0
27914,0
923,1
6987,1
43415,0
25780,0
1972,1
17970,1
35424,0
7094,1
50814,0
17001,1
50372,0
31257,0
13770,1
5838,1
3990,1
24971,1
31513,0
4997,1
44471,0
26808,0
35229,0
39786,0
29602,0
44585,0
49316,0
26910,0
26982,0
3226,1
16392,1
26156,0
40087,0
22971,1
29284,0
649,1
9655,1
3732,1
45724,0
20305,1
10226,1
6055,1
20247,1
47424,0
3522,1
33480,0
31084,0
27053,0
4259,1
22354,1
24934,1
23396,1
37502,0
3678,1
13883,1
50256,0
20222,1
39965,0
33130,0
29313,0
47531,0
31520,0
17092,1
10618,1
43483,0
3044,1
36877,0
11229,1
20514,1
9778,1
6652,1
41785,0
34444,0
9359,1
20323,1
45244,0
46171,0
46294,0
28429,0
24554,1
10693,1
41591,0
17645,1
33767,0
35150,0
30993,0
25000,1
26914,0
28468,0
46674,0
50221,0
26598,0
16157,1
19914,1
24171,1
49134,0
16527,1
31642,0
19616,1
47614,0
44959,0
960,1
7020,1
41627,0
38031,0
20659,1
50521,0
20917,1
40038,0
19884,1
5235,1
19976,1
6147,1
8893,1
13589,1
35942,0
24286,1
28781,0
40362,0
10921,1
7619,1
4017,1
9522,1
10784,1
13250,1
47958,0
27109,0
6409,1
31036,0
44794,0
27177,0
631,1
7717,1
4748,1
2242,1
31876,0
17595,1
31972,0
19051,1
674,1
2450,1
12028,1
10968,1
23816,1
1403,1
29943,0
32630,0
48077,0
13698,1
4208,1
18797,1
40308,0
15359,1
49685,0
46878,0
29077,0
7684,1
30673,0
12480,1
15278,1
37909,0
28657,0
39672,0
22341,1
8798,1
9401,1
9040,1
50173,0
38274,0
26181,0
2879,1
44536,0
44335,0
27966,0
21737,1
253,1
22305,1
15645,1
27843,0
26377,0
24672,1
17258,1
25985,0
33683,0
37964,0
44136,0
914,1
11030,1
29935,0
7946,1
48090,0
4575,1
47585,0
4257,1
18474,1
340,1
3679,1
20327,1
9597,1
43454,0
40594,0
47761,0
46879,0
31843,0
30852,0
44144,0
14888,1
16575,1
35047,0
27631,0
11582,1
39750,0
5843,1
14787,1
34862,0
6477,1
6663,1
20039,1
48304,0
27288,0
16261,1
44555,0
27125,0
22040,1
33634,0
6015,1
39072,0
18547,1
41682,0
24408,1
1922,1
2992,1
647,1
17344,1
50975,0
4884,1
33730,0
4256,1
45962,0
18852,1
19180,1
12228,1
6177,1
32754,0
46975,0
5984,1
18863,1
31485,0
35468,0
48354,0
15638,1
26802,0
36417,0
27654,0
37578,0
29196,0
2693,1
50228,0
44408,0
9475,1
14019,1
26084,0
48380,0
13909,1
28608,0
36126,0
783,1
22654,1
17608,1
21398,1
49985,0
19511,1
31446,0
1752,1
38319,0
40570,0
6258,1
21125,1
43388,0
37680,0
1019,1
31636,0
390,1
24075,1
29785,0
2475,1
2009,1
42946,0
34309,0
37851,0
44348,0
7101,1
41792,0
7837,1
50494,0
15229,1
3525,1
25653,0
4333,1
4722,1
51000,0
37060,0
16520,1
4176,1
30594,0
13003,1
31657,0
41914,0
10792,1
37427,0
23586,1
10772,1
9462,1
48526,0
1187,1
41181,0
11163,1
4886,1
28329,0
26959,0
8307,1
29056,0
28178,0
22520,1
37347,0
1191,1
24249,1
50201,0
46363,0
31406,0
41117,0
35925,0
1689,1
17871,1
8708,1
26290,0
30213,0
30197,0
35495,0
44318,0
1094,1
35002,0
20383,1
20797,1
18359,1
41434,0
47730,0
14863,1
26524,0
231,1
38208,0
29620,0
4751,1
47811,0
1971,1
25276,1
15003,1
37947,0
25038,1
3210,1
45612,0
39913,0
22242,1
9895,1
5462,1
49451,0
39585,0
16423,1
374,1
48932,0
4619,1
21648,1
41606,0
19861,1
13483,1
15698,1
27859,0
42775,0
13393,1
44185,0
19910,1
31998,0
29246,0
40234,0
12368,1
1479,1
42357,0
14006,1
16049,1
3653,1
26635,0
29777,0
9574,1
45062,0
26482,0
38874,0
41420,0
32662,0
12060,1
15660,1
36535,0
14174,1
3027,1
46143,0
9036,1
11050,1
23824,1
22523,1
43608,0
44583,0
7710,1
35207,0
20565,1
36699,0
16625,1
31973,0
8483,1
8499,1
39140,0
558,1
9290,1
43887,0
19509,1
37431,0
15371,1
47976,0
24267,1
2075,1
20024,1
19111,1
26224,0
2736,1
6072,1
1097,1
10446,1
42956,0
47078,0
12037,1
43841,0
43712,0
18752,1
31935,0
16469,1
14520,1
32470,0
46287,0
37936,0
45721,0
38541,0
22630,1
35865,0
17322,1
31645,0
27952,0
15546,1
47906,0
16032,1
33499,0
34879,0
32148,0
3770,1
43306,0
23417,1
18551,1
38831,0
7128,1
44363,0
50833,0
40788,0
30835,0
24791,1
49258,0
36572,0
49572,0
44846,0
858,1
40994,0
34063,0
45619,0
27101,0
24311,1
1368,1
50070,0
25264,1
42943,0
24947,1
15220,1
23151,1
22626,1
29489,0
22962,1
13952,1
11103,1
48168,0
14269,1
15275,1
38191,0
35024,0
47845,0
42968,0
28779,0
22737,1
41292,0
24883,1
22764,1
17753,1
28063,0
10782,1
16376,1
12764,1
40137,0
19439,1
33114,0
25609,0
9599,1
7600,1
9903,1
6797,1
14919,1
31763,0
28055,0
32018,0
49401,0
34612,0
41061,0
30778,0
10977,1
47870,0
42863,0
13923,1
7378,1
20810,1
40903,0
27868,0
45829,0
25683,0
22688,1
40736,0
2818,1
37035,0
47923,0
9296,1
24686,1
15709,1
3729,1
13237,1
21804,1
29146,0
27485,0
39103,0
8930,1
11480,1
21757,1
42623,0
45330,0
26180,0
44902,0
11732,1
7858,1
32688,0
50148,0
35770,0
46847,0
33076,0
21079,1
21799,1
25075,1
13470,1
22769,1
37213,0
15590,1
32952,0
48184,0
18557,1
34634,0
27326,0
40457,0
2889,1
46104,0
28771,0
2973,1
44007,0
30743,0
16113,1
623,1
21280,1
29381,0
26077,0
17873,1
43522,0
37914,0
48569,0
14481,1
26489,0
39947,0
19161,1
20759,1
45570,0
25412,1
19436,1
11748,1
47995,0
21184,1
45841,0
32060,0
7812,1
28852,0
9048,1
39,1
12149,1
20101,1
22987,1
48,1
4662,1
39493,0
50601,0
46309,0
18012,1
32663,0
20692,1
31114,0
43129,0
17801,1
38642,0
32232,0
511,1
1960,1
34470,0
23894,1
40444,0
15205,1
34220,0
22899,1
7971,1
29263,0
4231,1
28625,0
13585,1
48445,0
33033,0
24049,1
17563,1
48288,0
43856,0
15149,1
22931,1
24100,1
46898,0
46726,0
12785,1
5465,1
50588,0
25401,1
1432,1
7175,1
15372,1
35188,0
31586,0
10334,1
17031,1
26753,0
18950,1
32380,0
654,1
33440,0
16284,1
34227,0
5549,1
47006,0
2869,1
39646,0
21388,1
8591,1
18890,1
48050,0
20645,1
47835,0
32996,0
14828,1
7287,1
16321,1
36587,0
16752,1
20279,1
44179,0
8405,1
26718,0
21964,1
4128,1
42094,0
48863,0
2376,1
13099,1
2663,1
10680,1
2323,1
30553,0
18716,1
31504,0
33264,0
47987,0
29385,0
1440,1
30681,0
48680,0
148,1
33942,0
34187,0
39255,0
13725,1
7856,1
23022,1
31612,0
41206,0
11034,1
11818,1
